# WaterOS AI 代码标注清单
# 格式：序号<TAB>路径<TAB>行范围
# 生成方式：扫描源码中「由AI完成」标记，并解析对应代码块行范围
# 路径均以项目根目录为基准（os/ 开头）
317	os/components/wateros-ipc/ipc-pipe/pipe-impl/impl-ringbuf/src/kernel_pipe.rs	373-388
318	os/components/wateros-ipc/ipc-pipe/pipe-impl/impl-ringbuf/src/kernel_pipe.rs	391-415
319	os/components/wateros-ipc/ipc-pipe/pipe-impl/impl-ringbuf/src/kernel_pipe.rs	418-421
320	os/components/wateros-ipc/ipc-pipe/pipe-impl/impl-ringbuf/src/kernel_pipe.rs	424-427
321	os/components/wateros-ipc/ipc-pipe/pipe-impl/impl-ringbuf/src/kernel_pipe.rs	430-432
322	os/components/wateros-ipc/ipc-pipe/pipe-impl/impl-ringbuf/src/kernel_pipe.rs	435-437
323	os/components/wateros-ipc/ipc-pipe/pipe-impl/impl-ringbuf/src/lib.rs	1-75
324	os/components/wateros-ipc/ipc-pipe/pipe-impl/impl-ringbuf/src/lib.rs	15-75
325	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	1-187
326	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	26-29
327	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	43-46
328	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	58-61
329	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	66-69
330	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	74-79
331	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	84-90
332	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	95-98
333	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	103-106
334	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	111-118
335	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	135-138
336	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	142-145
337	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	149-152
338	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	156-160
339	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	164-172
340	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	176-179
341	os/components/wateros-ipc/ipc-waitqueue/waitqueue-impl/impl-task/src/lib.rs	183-186
342	os/components/wateros-klog/klog-api/api-v0/src/action.rs	1-52
343	os/components/wateros-klog/klog-api/api-v0/src/action.rs	30-45
344	os/components/wateros-klog/klog-api/api-v0/src/action.rs	50-52
345	os/components/wateros-klog/klog-api/api-v0/src/error.rs	1-22
346	os/components/wateros-klog/klog-api/api-v0/src/error.rs	7-12
347	os/components/wateros-klog/klog-api/api-v0/src/error.rs	17-22
348	os/components/wateros-klog/klog-api/api-v0/src/flags.rs	1-34
349	os/components/wateros-klog/klog-api/api-v0/src/flags.rs	7
350	os/components/wateros-klog/klog-api/api-v0/src/lib.rs	1-17
351	os/components/wateros-klog/klog-api/api-v0/src/meta.rs	1-84
352	os/components/wateros-klog/klog-api/api-v0/src/meta.rs	32-47
353	os/components/wateros-klog/klog-api/api-v0/src/meta.rs	53-70
354	os/components/wateros-klog/klog-api/api-v0/src/store.rs	1-54
355	os/components/wateros-klog/klog-api/api-v0/src/store.rs	8-13
356	os/components/wateros-klog/klog-api/api-v0/src/store.rs	17-38
357	os/components/wateros-klog/klog-api/api-v0/src/store.rs	43-54
358	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	1-347
359	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	18-24
360	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	28-37
361	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	118-141
362	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	147-187
363	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	224-245
364	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	262
365	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	265
366	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	268-270
367	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	289-294
368	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	300-304
369	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	309-313
370	os/components/wateros-klog/klog-impl/klog-ringbuf/src/lib.rs	317-324
371	os/components/wateros-klog/src/export.rs	1-34
372	os/components/wateros-klog/src/export.rs	11-34
373	os/components/wateros-klog/src/lib.rs	1-165
374	os/components/wateros-klog/src/lib.rs	19-21
375	os/components/wateros-klog/src/lib.rs	32-42
376	os/components/wateros-klog/src/lib.rs	135-138
377	os/components/wateros-klog/src/lib.rs	144-146
378	os/components/wateros-klog/src/lib.rs	157-164
379	os/components/wateros-klog/src/syscall.rs	1-113
380	os/components/wateros-klog/src/syscall.rs	16
381	os/components/wateros-klog/src/syscall.rs	20-39
382	os/components/wateros-klog/src/syscall.rs	43-56
383	os/components/wateros-klog/src/syscall.rs	59-87
384	os/components/wateros-klog/src/syscall.rs	91-105
385	os/components/wateros-klog/src/syscall.rs	109-113
386	os/components/wateros-mm/mm-impl/impl-dummy/src/lib.rs	1-54
387	os/components/wateros-mm/mm-impl/impl-loongarch64/src/kernel_executable.rs	1-65
388	os/components/wateros-mm/mm-impl/impl-loongarch64/src/lib.rs	96-112
389	os/components/wateros-mm/mm-impl/impl-loongarch64/src/lib.rs	115-127
390	os/components/wateros-mm/mm-impl/impl-loongarch64/src/lib.rs	133-143
391	os/components/wateros-mm/mm-impl/impl-loongarch64/src/pagetable.rs	234-241
392	os/components/wateros-mm/mm-impl/impl-loongarch64/src/pagetable.rs	264-267
393	os/components/wateros-mm/mm-impl/impl-loongarch64/src/pagetable.rs	624-657
394	os/components/wateros-mm/mm-impl/impl-loongarch64/src/pagetable.rs	660-687
395	os/components/wateros-mm/mm-impl/impl-loongarch64/src/pagetable.rs	690-692
396	os/components/wateros-mm/mm-impl/impl-loongarch64/src/pagetable.rs	695-741
397	os/components/wateros-mm/mm-impl/impl-loongarch64/src/pagetable.rs	744-773
398	os/components/wateros-mm/mm-impl/impl-loongarch64/src/user_access.rs	1-129
399	os/components/wateros-mm/mm-impl/impl-loongarch64/src/user_aspace.rs	1-29
400	os/components/wateros-mm/mm-impl/impl-loongarch64/src/user_heap_mmap.rs	1-554
401	os/components/wateros-mm/mm-impl/impl-sv39/src/kernel_executable.rs	1-73
402	os/components/wateros-mm/mm-impl/impl-sv39/src/lib.rs	98-113
403	os/components/wateros-mm/mm-impl/impl-sv39/src/lib.rs	116-128
404	os/components/wateros-mm/mm-impl/impl-sv39/src/lib.rs	134-144
405	os/components/wateros-mm/mm-impl/impl-sv39/src/pagetable.rs	252-259
406	os/components/wateros-mm/mm-impl/impl-sv39/src/pagetable.rs	285-288
407	os/components/wateros-mm/mm-impl/impl-sv39/src/pagetable.rs	690-725
408	os/components/wateros-mm/mm-impl/impl-sv39/src/pagetable.rs	745-775
409	os/components/wateros-mm/mm-impl/impl-sv39/src/pagetable.rs	778-780
410	os/components/wateros-mm/mm-impl/impl-sv39/src/pagetable.rs	783-832
411	os/components/wateros-mm/mm-impl/impl-sv39/src/pagetable.rs	835-865
412	os/components/wateros-mm/mm-impl/impl-sv39/src/user_access.rs	1-170
413	os/components/wateros-mm/mm-impl/impl-sv39/src/user_aspace.rs	1-27
414	os/components/wateros-mm/mm-impl/impl-sv39/src/user_heap_mmap.rs	1-555
415	os/components/wateros-platform/platform-arch/arch-impl/impl-dummy/src/lib.rs	1-20
416	os/components/wateros-platform/platform-impl/impl-dummy/src/lib.rs	1-109
417	os/components/wateros-platform/platform-impl/impl-qemu-loongarch64-virt/src/lib.rs	20-24
418	os/components/wateros-platform/platform-impl/impl-qemu-loongarch64-virt/src/lib.rs	53-60
419	os/components/wateros-platform/platform-impl/impl-qemu-loongarch64-virt/src/lib.rs	84
420	os/components/wateros-platform/platform-impl/impl-qemu-riscv64-opensbi/src/console.rs	1-31
421	os/components/wateros-platform/platform-impl/impl-qemu-riscv64-opensbi/src/lib.rs	22-27
422	os/components/wateros-platform/platform-impl/impl-qemu-riscv64-opensbi/src/lib.rs	46-51
423	os/components/wateros-platform/platform-impl/impl-qemu-riscv64-opensbi/src/lib.rs	76
424	os/components/wateros-platform/platform-impl/impl-qemu-riscv64-opensbi/src/reset.rs	1-90
425	os/components/wateros-platform/platform-impl/impl-qemu-riscv64-opensbi/src/reset.rs	11-18
426	os/components/wateros-platform/platform-impl/impl-qemu-riscv64-opensbi/src/reset.rs	22-27
427	os/components/wateros-platform/platform-impl/impl-qemu-riscv64-opensbi/src/timer.rs	1-17
428	os/components/wateros-syscall/syscall-impl/impl-kernel/src/epoll_fd.rs	1-289
429	os/components/wateros-syscall/syscall-impl/impl-kernel/src/epoll_fd.rs	20-23
430	os/components/wateros-syscall/syscall-impl/impl-kernel/src/epoll_fd.rs	28-31
431	os/components/wateros-syscall/syscall-impl/impl-kernel/src/epoll_fd.rs	250-268
432	os/components/wateros-syscall/syscall-impl/impl-kernel/src/epoll_fd.rs	271-289
433	os/components/wateros-syscall/syscall-impl/impl-kernel/src/fallible_buf.rs	1-54
434	os/components/wateros-syscall/syscall-impl/impl-kernel/src/fallible_buf.rs	12
435	os/components/wateros-syscall/syscall-impl/impl-kernel/src/fallible_buf.rs	16
436	os/components/wateros-syscall/syscall-impl/impl-kernel/src/fallible_buf.rs	26-38
437	os/components/wateros-syscall/syscall-impl/impl-kernel/src/lib.rs	1-979
438	os/components/wateros-syscall/syscall-impl/impl-kernel/src/lib.rs	79
439	os/components/wateros-syscall/syscall-impl/impl-kernel/src/lib.rs	93-141
440	os/components/wateros-syscall/syscall-impl/impl-kernel/src/lib.rs	144-977
441	os/components/wateros-syscall/syscall-impl/impl-kernel/src/linux_stat.rs	1-212
442	os/components/wateros-syscall/syscall-impl/impl-kernel/src/linux_stat.rs	11-32
443	os/components/wateros-syscall/syscall-impl/impl-kernel/src/linux_stat.rs	49-74
444	os/components/wateros-syscall/syscall-impl/impl-kernel/src/linux_stat.rs	127-150
445	os/components/wateros-syscall/syscall-impl/impl-kernel/src/linux_stat.rs	153-172
446	os/components/wateros-syscall/syscall-impl/impl-kernel/src/mm_util.rs	1-83
447	os/components/wateros-syscall/syscall-impl/impl-kernel/src/mm_util.rs	12-20
448	os/components/wateros-syscall/syscall-impl/impl-kernel/src/mm_util.rs	23-36
449	os/components/wateros-syscall/syscall-impl/impl-kernel/src/mm_util.rs	39-59
450	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	1-697
451	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	17
452	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	19
453	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	22
454	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	24
455	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	26
456	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	29
457	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	36-40
458	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	45-48
459	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	233-241
460	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	359-378
461	os/components/wateros-syscall/syscall-impl/impl-kernel/src/poll_engine.rs	667-697
462	os/components/wateros-syscall/syscall-impl/impl-kernel/src/socket_block.rs	1-17
463	os/components/wateros-syscall/syscall-impl/impl-kernel/src/socket_block.rs	8-17
464	os/components/wateros-syscall/syscall-impl/impl-kernel/src/socket_fd.rs	1-187
465	os/components/wateros-syscall/syscall-impl/impl-kernel/src/stat_times.rs	1-75
466	os/components/wateros-syscall/syscall-impl/impl-kernel/src/stat_times.rs	15-18
467	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/accept.rs	1-181
468	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/accept.rs	23-28
469	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/accept.rs	31-37
470	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/accept.rs	40-45
471	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/acct.rs	1-202
472	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/acct.rs	55-60
473	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/bind.rs	1-76
474	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/bind.rs	18-23
475	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/bind.rs	26-76
476	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/chdir.rs	1-25
477	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/chdir.rs	13-25
478	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/close.rs	1-33
479	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/close.rs	12-33
480	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/close_range.rs	1-53
481	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/close_range.rs	15-53
482	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/connect.rs	1-99
483	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/connect.rs	16-21
484	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/connect.rs	24-73
485	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	1-266
486	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	12-15
487	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	18-21
488	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	24-27
489	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	30-33
490	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	36-84
491	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	87-112
492	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	115-122
493	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	125-132
494	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	135-146
495	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	149-160
496	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	163-178
497	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	181-196
498	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	199-223
499	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/cred.rs	226-250
500	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/dup.rs	1-81
501	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/dup.rs	18-35
502	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/dup.rs	39-81
503	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/epoll.rs	1-287
504	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/epoll.rs	25-31
505	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/epoll.rs	57-131
506	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/epoll.rs	134-140
507	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/epoll.rs	143-151
508	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/faccessat.rs	1-201
509	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/faccessat.rs	35-42
510	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/faccessat.rs	46-57
511	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fallocate.rs	1-63
512	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fallocate.rs	15-63
513	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fchmodat.rs	1-33
514	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fchmodat.rs	14-33
515	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fchownat.rs	1-79
516	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fchownat.rs	23-70
517	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fcntl.rs	1-226
518	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fcntl.rs	37-61
519	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/flock.rs	1-37
520	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/flock.rs	12-20
521	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fstat.rs	1-142
522	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fstat.rs	19-41
523	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fstat.rs	44-91
524	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/fstat.rs	94-142
525	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/ftruncate.rs	1-20
526	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/ftruncate.rs	11-20
527	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/futex.rs	1-245
528	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/futex.rs	203-245
529	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/getcwd.rs	1-39
530	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/getcwd.rs	12-39
531	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/getdents64.rs	1-54
532	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/getdents64.rs	16-54
533	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/ioctl.rs	1-126
534	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/ioctl.rs	93-116
535	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/kill.rs	1-134
536	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/kill.rs	96-134
537	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/listen.rs	1-35
538	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/listen.rs	12-35
539	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/lseek.rs	1-38
540	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/lseek.rs	16-38
541	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mempolicy.rs	1-79
542	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mempolicy.rs	24-79
543	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mkdirat.rs	1-36
544	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mkdirat.rs	14-36
545	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	1-401
546	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	60-168
547	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	189-206
548	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	209-233
549	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	236-253
550	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	256-285
551	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	288-349
552	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	366-374
553	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	377-384
554	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	387-398
555	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mmap.rs	401
556	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mount.rs	1-252
557	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/mount.rs	52-252
558	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/openat.rs	1-182
559	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/openat.rs	36-116
560	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/path_at.rs	1-58
561	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/pipe2.rs	1-73
562	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/pipe2.rs	16-73
563	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/poll.rs	1-19
564	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/poll.rs	10-19
565	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/poll_multiplex.rs	1-66
566	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/poll_multiplex.rs	12-29
567	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/poll_multiplex.rs	32-51
568	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/poll_multiplex.rs	54-66
569	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/posix_at_io.rs	1-274
570	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/posix_at_io.rs	127-160
571	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/posix_at_io.rs	163-193
572	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/posix_at_io.rs	196-249
573	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/posix_at_io.rs	252-274
574	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/priority.rs	1-165
575	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/priority.rs	89-127
576	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/priority.rs	130-165
577	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/read.rs	1-268
578	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/read.rs	37-67
579	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/read.rs	70-189
580	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/recvfrom.rs	1-161
581	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/recvfrom.rs	16-21
582	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/recvfrom.rs	24-112
583	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/renameat2.rs	1-64
584	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/renameat2.rs	17-64
585	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/robust.rs	1-191
586	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/robust.rs	18-27
587	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/robust.rs	138-157
588	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/robust.rs	160-191
589	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/rtc.rs	1-96
590	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/rtc.rs	60-96
591	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	1-342
592	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	19-21
593	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	26-37
594	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	61-82
595	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	86-112
596	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	116-126
597	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	130-151
598	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	155-183
599	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	187-217
600	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	221-267
601	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	271-314
602	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	318-328
603	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sched.rs	332-342
604	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sendfile.rs	1-97
605	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sendfile.rs	18-97
606	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sendmsg.rs	1-311
607	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sendmsg.rs	37-42
608	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sendmsg.rs	49-129
609	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sendmsg.rs	132-237
610	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sendto.rs	1-174
611	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sendto.rs	18-23
612	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sendto.rs	26-98
613	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/shm.rs	1-238
614	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/shm.rs	15-23
615	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/shm.rs	26-37
616	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/shm.rs	40-87
617	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/shm.rs	90-101
618	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/shm.rs	226-234
619	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/shutdown.rs	1-30
620	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/shutdown.rs	12-30
621	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/socket.rs	1-101
622	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/socket.rs	25-101
623	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/socketpair.rs	1-81
624	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/socketpair.rs	23-81
625	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sockname.rs	1-116
626	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sockname.rs	15-20
627	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sockname.rs	23-69
628	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sockname.rs	72-116
629	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sockopt.rs	1-86
630	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sockopt.rs	14-48
631	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sockopt.rs	51-86
632	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/statfs.rs	1-86
633	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/statfs.rs	15
634	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/statfs.rs	26-39
635	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/statfs.rs	44-86
636	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/symlinkat.rs	1-43
637	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/symlinkat.rs	16-43
638	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sync.rs	1-43
639	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sync.rs	11-30
640	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sync.rs	33
641	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sync.rs	36
642	os/components/wateros-syscall/syscall-impl/impl-kernel/src/sys/sync.rs	39-43
